ACCEL_XOUT_H,ACCEL_YOUT_H,ACCEL_ZOUT_H,GYRO_XOUT_H,GYRO_YOUT_H,GYRO_ZOUT_H,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5,CHECKSUM,target
6132,15296,6900,-38,4,-28,240,177,134,193,181,29191,good
6492,14852,6956,-90,-13,-11,240,177,134,193,181,29111,good
6288,15000,6980,-51,-7,-11,240,177,134,193,181,29124,good
6316,14692,7112,-61,-5,-49,240,177,134,193,181,28930,good
6252,14812,7124,-56,14,-14,240,177,134,193,181,29057,good
6252,15068,7312,-58,-13,-21,240,177,134,193,181,29465,good
6336,14600,7152,-56,-7,-11,240,177,134,193,181,28939,good
6044,15180,7428,-41,21,8,240,177,134,193,181,29565,good
6268,15008,7236,-26,16,-38,240,177,134,193,181,29389,good
6312,14676,7288,-46,2,-17,240,177,134,193,181,29140,good
6296,14448,7360,-52,15,-22,240,177,134,193,181,28970,good
6108,15044,7608,-60,0,-5,240,177,135,193,181,29621,good
6224,14820,7340,-65,-13,-15,240,177,135,193,181,29217,good
6204,14696,7496,-47,-16,-36,240,178,135,193,181,29224,good
6304,14796,7372,-25,10,-8,240,177,135,193,181,29375,good
6308,15020,7372,-40,-6,-13,240,178,135,193,181,29568,good
6304,14736,7328,-39,-3,-12,240,178,134,193,181,29240,good
6284,14860,7100,-61,-26,-35,240,178,135,193,181,29049,good
6308,14444,7244,-21,1,-29,240,178,135,193,181,28874,good
6268,14640,7372,-66,21,-39,240,177,135,193,181,29122,good
6256,14864,7308,-11,22,-7,240,177,135,193,181,29358,good
6112,14984,7324,-62,-1,-20,240,178,135,193,181,29264,good
6164,14796,7360,-48,4,-17,240,178,135,193,181,29186,good
6260,14920,7316,-43,43,-11,240,178,135,193,181,29412,good
6376,14792,7652,-37,-17,-18,240,178,135,193,181,29675,good
6056,14768,7812,-45,22,-11,240,177,134,193,181,29527,good
6208,14592,7544,-53,-7,-22,240,177,134,192,181,29186,good
6160,14700,7900,-56,-11,12,240,177,134,193,181,29630,good
6200,14436,7488,-53,2,-35,240,178,134,193,181,28964,good
6220,14572,7440,-65,11,-40,240,178,135,193,181,29065,good
6284,14636,7648,-53,20,-33,240,178,135,193,181,29429,good
6572,14432,7552,-48,-13,3,240,178,135,193,181,29425,good
6408,14784,7340,-59,14,-39,240,178,135,193,181,29375,good
6224,14844,7460,-45,-13,-17,240,178,135,193,181,29380,good
6284,14592,7596,-49,9,-8,240,178,135,193,181,29351,good
6196,14840,7632,-52,-2,-10,240,178,135,193,181,29531,good
6336,14468,7748,-57,-17,-13,240,178,135,193,181,29392,good
6220,14708,7600,-67,-1,-22,240,178,135,193,181,29365,good
6428,14808,7740,-55,-15,-9,240,178,135,193,181,29824,good
6276,14512,7828,-61,27,14,240,178,135,193,181,29523,good
6472,14500,7924,-41,1,-24,240,178,135,193,181,29759,good
6340,14452,7736,-62,-11,-25,240,178,135,193,181,29357,good
6504,14560,7712,-41,-3,-20,240,178,135,193,181,29639,good
6304,14680,7820,-42,1,-21,240,178,135,193,181,29669,good
6260,14676,7860,-32,1,-22,240,178,135,193,181,29670,good
6176,14928,7972,-47,8,-15,240,178,135,193,181,29949,good
6644,14656,7860,-55,3,-17,240,178,135,193,181,30018,good
6436,14636,7744,-61,-5,-5,240,178,135,193,181,29672,good
6460,14652,7788,-39,-8,-28,240,178,135,193,181,29752,good
6232,14680,7832,-41,-3,-21,240,178,135,193,181,29606,good
6484,14352,7588,-28,10,-34,240,178,135,193,181,29299,good
6476,14744,7928,-60,6,-21,240,178,135,193,181,30000,good
6240,14700,7780,-59,-17,-17,240,178,135,193,181,29554,good
6224,14692,7824,-60,-10,-23,240,178,135,193,181,29574,good
6400,14540,7868,-37,-1,-10,240,178,135,193,181,29687,good
6500,14576,7848,-30,-11,5,240,178,135,193,181,29815,good
6324,14500,7824,-45,-8,-24,240,178,135,193,181,29498,good
6244,14588,7840,-28,2,-34,240,178,135,193,181,29539,good
6556,14628,7744,-33,22,-22,240,178,135,193,181,29822,good
6332,14580,7944,-56,-2,-11,240,178,135,193,181,29714,good
6100,14568,8012,-50,11,-26,240,178,135,193,181,29542,good
6456,14420,7900,-53,17,-25,240,178,135,193,181,29642,good
6228,14600,7664,-23,9,-44,240,178,135,193,181,29361,good
5928,14892,7640,-44,1,-11,240,178,135,193,181,29333,good
6128,14672,7624,-65,9,-19,240,178,135,193,181,29276,good
6172,14648,7648,-40,11,-22,240,178,135,193,181,29344,good
6096,14760,7828,-43,7,-8,240,178,135,193,181,29567,good
6160,14764,7788,-43,-8,-13,240,178,135,193,181,29575,good
6016,14788,7684,-59,-2,-17,240,178,135,193,181,29337,good
6132,14544,7912,-42,-28,4,240,178,135,193,181,29449,good
6052,14616,7708,-53,-3,-14,240,178,135,193,181,29233,good
6636,14492,7728,-55,12,-24,240,178,135,193,181,29716,good
6076,14520,7828,-27,-11,-6,240,178,135,193,181,29307,good
6136,14756,8016,-57,12,-27,240,178,135,193,181,29763,good
6148,14360,7752,-41,-1,-19,240,178,135,193,181,29126,good
6004,14540,7876,-78,-9,-16,240,178,135,193,181,29244,good
6184,14776,7976,-42,12,-37,240,178,135,193,181,29796,good
6264,14772,7732,-54,22,-12,240,178,135,193,181,29651,good
6208,14592,8156,-28,-4,-14,240,178,135,193,181,29837,good
6180,14600,8184,-36,-2,-11,240,178,135,193,181,29842,good
6000,14728,7988,-38,-3,-27,240,178,135,193,181,29575,good
6016,14744,7804,-73,26,-26,240,178,135,193,181,29418,good
6136,14672,7712,27,4,-19,240,178,135,193,181,29459,good
-708,5000,17456,5,-3,81,244,238,226,233,181,22953,relaxed
-1020,4400,17144,36,-54,86,244,238,226,233,181,21714,relaxed
-688,4500,17560,-29,-38,-92,244,238,226,234,181,22336,relaxed
-712,5316,17648,-39,11,-55,244,238,226,234,181,23292,relaxed
-904,5160,17576,-64,-13,-53,244,238,226,234,181,22825,relaxed
-1012,4896,17544,-42,3,-19,244,238,226,234,181,22493,relaxed
-940,5096,17588,-53,25,-11,244,238,226,234,181,22828,relaxed
-1020,4784,17500,-49,-255,-255,244,238,226,234,181,21828,relaxed
-1008,4928,17528,-64,4,-33,244,238,226,234,181,22478,relaxed
-1048,4912,17524,-52,8,-19,244,238,226,234,181,22448,relaxed
-1132,5012,17536,-49,2,-33,244,238,226,234,181,22459,relaxed
-1092,5024,17408,-45,35,-22,244,238,226,234,181,22431,relaxed
-1308,5172,17496,-67,12,-28,244,238,226,234,181,22400,relaxed
-1484,4616,17540,-55,24,2,244,238,226,234,181,21766,relaxed
-1056,4856,17512,-51,26,-5,244,238,226,234,181,22405,relaxed
-1176,4956,17608,-47,4,-21,244,238,226,234,181,22447,relaxed
-1344,4620,17624,-30,-5,10,244,238,226,234,181,21998,relaxed
-1208,4980,17560,-48,-11,-13,244,238,226,234,181,22383,relaxed
-1228,4900,17628,-61,19,-18,244,238,226,234,181,22363,relaxed
-1292,4744,17244,-59,2,5,244,238,226,234,181,21767,relaxed
-1272,4648,17444,-42,11,-6,244,238,226,234,181,21906,relaxed
-1156,4612,17508,-45,5,-2,244,238,226,234,181,22045,relaxed
-1232,4852,17712,-47,-12,-31,244,238,226,234,181,22365,relaxed
-1368,4632,17580,-62,-5,-8,244,238,226,234,181,21892,relaxed
-1312,4768,17652,-47,7,-24,244,238,225,234,181,22166,relaxed
-1392,4592,17436,-59,-8,-32,244,238,225,234,181,21659,relaxed
-1324,4676,17428,-51,8,-34,244,238,225,234,181,21825,relaxed
-1516,4720,17648,-42,-4,-11,244,238,226,234,181,21918,relaxed
-1712,4736,17528,-33,-5,-35,244,238,226,234,181,21602,relaxed
-1472,4724,17612,-50,-12,-8,244,238,225,234,181,21916,relaxed
-1512,4644,17480,-50,-10,-23,244,238,225,234,181,21651,relaxed
-1520,4804,17544,-47,7,-5,244,238,225,234,181,21905,relaxed
-1868,4928,17464,-67,10,-21,244,238,225,234,181,21568,relaxed
-1828,4644,17456,-64,48,-13,244,238,226,234,181,21366,relaxed
-1764,4816,17668,-51,1,-14,244,238,226,234,181,21779,relaxed
-1384,4408,17536,-52,-11,-15,244,238,226,234,181,21605,relaxed
-1540,4612,17584,-43,15,9,244,238,226,234,181,21760,relaxed
-1768,4564,17568,-53,2,-11,244,238,226,234,181,21425,relaxed
-1392,4600,17544,-56,2,-16,244,238,226,234,181,21805,relaxed
-1548,4548,17472,-48,4,-9,244,238,226,234,181,21542,relaxed
-1464,4396,17592,-53,14,-10,244,238,226,234,181,21598,relaxed
-1528,4744,17504,-51,14,-24,244,238,226,234,181,21782,relaxed
-1680,4560,17688,-56,-9,-15,244,238,226,234,181,21611,relaxed
-1464,4724,17560,-53,10,-28,244,238,226,234,181,21872,relaxed
-1416,4692,17480,-58,7,-29,244,238,226,234,181,21799,relaxed
-1428,4664,17568,-54,-11,-17,244,238,226,234,181,21845,relaxed
-1536,4460,17452,-61,-7,-27,244,238,226,234,181,21404,relaxed
-1648,4508,17664,-44,9,-17,244,238,226,234,181,21595,relaxed
-1492,4368,17516,-59,-8,-4,244,238,226,234,181,21444,relaxed
-1544,4536,17508,-52,4,-13,244,238,226,234,181,21562,relaxed
-1724,4420,17628,-66,-42,-14,244,238,226,234,181,21325,relaxed
-1384,4396,17612,-56,-3,-26,244,238,226,234,181,21662,relaxed
-1320,4412,17572,-48,-256,-20,244,238,226,234,181,21463,relaxed
-1524,4396,17416,-60,-3,-18,244,238,226,234,181,21330,relaxed
-1316,4552,17444,-56,-11,-21,244,238,226,234,181,21715,relaxed
-1076,4304,17632,-53,-15,-18,244,238,226,234,181,21897,relaxed
-1308,4312,17756,-52,2,-14,244,238,226,234,181,21819,relaxed
-1372,4384,17720,-55,-15,-21,244,238,226,234,181,21764,relaxed
-1524,4600,17848,-52,10,-22,244,238,226,234,181,21983,relaxed
-1208,4292,17636,-44,31,-5,244,238,226,234,181,21825,relaxed
-1512,4300,17772,-55,9,-17,244,238,226,234,181,21620,relaxed
-1208,4212,17572,-45,13,-13,244,238,226,234,181,21654,relaxed
-1236,4584,17588,-51,-13,-10,244,238,226,234,181,21985,relaxed
-1256,4392,17696,-55,-12,-26,244,238,226,234,181,21862,relaxed
-1332,4224,17528,-56,5,-19,244,238,226,234,181,21473,relaxed
-1236,4112,17712,-54,18,-19,244,238,226,234,181,21656,relaxed
-1124,4216,17504,-34,0,-3,244,238,226,234,181,21682,relaxed
-1164,4336,17640,-63,15,-40,244,238,226,234,181,21847,relaxed
-1192,4200,17644,-48,1,5,244,238,226,234,181,21733,relaxed
-1476,4208,17592,-54,-3,-12,244,238,226,234,181,21378,relaxed
-1304,4140,17744,-59,10,4,244,238,226,234,181,21658,relaxed
-1200,4160,17744,-55,-3,-26,244,238,226,234,181,21743,relaxed
-1244,3848,17904,-59,-5,-25,244,238,226,234,181,21542,relaxed
-1092,4048,17888,-55,103,-41,244,238,226,234,181,21974,relaxed
-1004,3600,17488,-70,72,4,244,238,226,234,181,21213,relaxed
-1224,4544,17644,-79,-6,-14,244,238,226,234,181,21988,relaxed
-1460,4116,18056,-43,-11,-67,244,238,226,234,181,21714,relaxed
-1368,3536,17840,-73,33,24,244,238,226,234,181,21115,relaxed
-1352,4384,17600,-45,35,-65,244,238,226,234,181,21680,relaxed
-1460,4052,18012,-20,5,20,244,238,226,234,181,21732,relaxed
-1748,3940,17780,-56,49,-4,244,238,226,234,181,21084,relaxed
-1520,3812,17752,-58,-12,-30,244,238,226,234,181,21067,relaxed
-1612,4000,17800,-40,4,4,244,238,226,234,181,21279,relaxed
-1668,3980,17760,-53,5,-25,244,238,226,234,181,21122,relaxed
-1596,3780,17852,-75,17,-48,244,238,226,234,181,21053,relaxed
-1588,3688,17856,-40,-20,-3,244,238,226,234,181,21016,relaxed
-1516,3704,17728,-30,23,-3,244,238,226,234,181,21029,relaxed
-1472,3828,17652,-36,-1,7,244,238,226,234,181,21101,relaxed
-1692,3800,17728,-45,4,-5,244,238,226,234,181,20913,relaxed
-2020,3724,17788,-66,9,-32,244,238,226,234,181,20526,relaxed
-1588,3668,17860,-56,3,-24,244,238,226,234,181,20986,relaxed
-1688,3328,17888,-47,7,-7,244,238,226,234,181,20604,relaxed
-1712,3624,17740,-57,5,-35,244,238,226,234,181,20688,relaxed
-1636,3560,17660,-38,6,2,244,238,226,234,181,20677,relaxed
-1844,3620,17852,-45,8,-21,244,238,226,234,181,20693,relaxed
-1680,3588,17672,-48,-6,-10,244,238,226,234,181,20639,relaxed
-1684,3728,17672,-59,255,-24,244,238,226,234,181,21011,relaxed
-1676,3496,17704,-57,7,-12,244,238,226,234,181,20585,relaxed
-1820,3592,17812,-33,19,-4,244,238,226,234,181,20689,relaxed
-1760,3616,17740,-64,1,-27,244,238,226,234,181,20629,relaxed
-1560,3424,17472,-49,-9,-15,244,238,226,234,181,20386,relaxed
-1648,3620,17828,-46,1,-15,244,238,226,234,181,20863,relaxed
-1608,3512,17948,-55,1,-19,244,238,226,234,181,20902,relaxed
-1612,3572,17796,-49,6,-5,244,238,226,234,181,20831,relaxed
-1584,3832,17808,-53,5,-14,244,238,226,234,181,21117,relaxed
-2008,3512,17720,-43,-9,-5,244,238,226,234,181,20290,relaxed
-2036,3696,17796,-52,7,-29,244,238,226,234,181,20505,relaxed
-1952,3596,17420,-56,-9,-13,244,238,226,234,181,20109,relaxed
-1864,3460,17608,-63,-255,-5,244,238,226,234,181,20004,relaxed
-2052,3552,17796,-58,7,-23,244,238,226,234,181,20345,relaxed
-2000,3360,17724,-46,-3,-16,244,238,226,234,181,20142,relaxed
-2048,3436,17768,-47,15,-20,244,238,226,234,181,20227,relaxed
-1824,3472,17668,-42,5,-13,244,238,226,234,181,20389,relaxed
-1960,3556,17884,-55,10,-27,244,238,226,234,181,20531,relaxed
-2468,3780,18104,-64,-13,-3,244,238,226,234,181,20459,relaxed
-1996,3448,17820,-39,43,-29,244,238,226,234,181,20370,relaxed
-2036,3676,17692,-62,-10,-34,244,238,226,234,181,20349,relaxed
-2064,3496,17784,-46,7,3,244,238,226,234,181,20303,relaxed
-2092,3836,17752,-46,3,-21,244,238,226,234,181,20555,relaxed
-2136,3508,17648,-62,-19,-12,244,238,225,234,181,20049,relaxed
-2036,3828,17592,-56,12,-8,244,238,226,234,181,20455,relaxed
-1988,3660,17852,-36,25,-14,244,238,226,234,181,20622,relaxed
-2028,3988,17704,-39,6,-19,244,238,226,234,181,20735,relaxed
-2016,3744,17660,-56,-23,-3,244,238,226,234,181,20429,relaxed
-2252,4108,17552,-47,10,-14,244,238,226,234,181,20480,relaxed
-2184,3660,17768,-52,-7,-15,244,238,226,234,181,20293,relaxed
-2116,3796,17788,-54,-13,-23,244,238,226,234,181,20501,relaxed
-1992,3792,17716,-69,-27,-14,244,238,226,234,181,20529,relaxed
-1832,3760,17600,-50,24,-25,244,238,226,234,181,20600,relaxed
-1936,4092,17756,-48,-11,-2,244,238,226,234,181,20974,relaxed
-2116,3688,17976,-42,0,-21,244,238,226,234,181,20608,relaxed
-1972,3564,17644,-58,-4,-30,244,238,226,234,181,20267,relaxed
-1872,3784,17664,-55,-2,-28,244,238,226,234,181,20614,relaxed
-1812,3644,17560,-54,-2,-15,244,238,226,234,181,20444,relaxed
-2056,3684,17728,-57,-22,-5,244,238,226,234,181,20395,relaxed
-1960,3568,17700,-44,-12,-24,244,238,226,234,181,20351,relaxed
-1600,3776,17648,-61,18,-29,244,238,226,234,181,20875,relaxed
-1804,3628,17756,-67,11,-24,244,238,226,234,181,20623,relaxed
-2104,3548,17740,-56,20,-60,244,238,226,234,181,20211,relaxed
-2144,3592,17748,-60,29,-38,244,238,226,234,181,20250,relaxed
-1944,3380,17664,-34,-3,-30,244,238,226,234,181,20156,relaxed
-2104,3616,17836,-60,19,-33,244,238,226,234,181,20397,relaxed
-1832,3472,17680,-47,-7,-17,244,238,226,234,181,20372,relaxed
-1880,3556,17732,-51,9,-20,244,238,226,234,181,20469,relaxed
-2076,3540,17756,-50,-3,-8,244,238,226,234,181,20282,relaxed
-2008,3448,17852,-50,-23,-6,244,238,226,234,181,20336,relaxed
-2040,3548,17836,-42,15,-22,244,238,226,234,181,20418,relaxed
-1936,3380,17720,-44,5,-4,244,238,226,234,181,20244,relaxed
-1912,3480,17728,-55,2,-24,244,238,226,234,181,20342,relaxed
-2028,3492,17636,-37,4,-3,244,238,226,234,181,20187,relaxed
-2116,3332,17768,-59,-13,-22,244,238,226,234,181,20013,relaxed
-2044,3592,17836,-66,-1,-22,244,238,226,234,181,20418,relaxed
-2088,3320,17744,-39,8,-7,244,238,226,234,181,20061,relaxed
-1908,3508,17824,-49,-5,2,244,238,226,234,181,20495,relaxed
-2044,3464,17740,-53,12,-35,244,238,226,234,181,20207,relaxed
-1964,3352,17820,-52,-8,-6,244,238,226,234,181,20265,relaxed
-2068,3396,17708,-42,-13,-12,244,238,226,234,181,20092,relaxed
-1948,3412,17728,-63,-6,-26,244,238,226,234,181,20220,relaxed
-2024,3360,17760,-60,-1,-29,244,238,226,234,181,20129,relaxed
-1896,3508,17824,-36,1,0,244,238,226,234,181,20524,relaxed
-1872,3324,17600,-41,4,-10,244,238,226,234,181,20128,relaxed
-1952,3552,17784,-72,15,-25,244,238,226,234,181,20425,relaxed
-1796,3236,17792,-46,-7,5,244,238,226,234,181,20307,relaxed
-1988,3352,17888,-38,-60,-5,244,238,226,234,181,20272,relaxed
-1568,3252,17880,-71,2,-14,244,238,226,234,181,20604,relaxed
-2004,3576,17812,-52,5,-14,244,238,226,234,181,20446,relaxed
-1796,3468,17748,-48,1,-12,244,238,226,234,181,20484,relaxed
-1692,3360,17704,-58,6,-24,244,238,226,234,181,20419,relaxed
-1868,3560,17796,-44,-1,-17,244,238,226,234,181,20549,relaxed
-1672,3352,17808,-40,-4,-6,244,238,226,234,181,20561,relaxed
-2008,3436,17816,-48,1,-19,244,238,226,234,181,20301,relaxed
-1680,3464,17740,-49,7,-24,244,238,226,234,181,20581,relaxed
-1768,3384,17788,-40,-3,-19,244,238,226,234,181,20465,relaxed
-1852,3336,17920,-50,-2,-14,244,238,226,234,181,20461,relaxed
-1724,3364,17780,-51,15,-18,244,238,226,234,181,20489,relaxed
-1852,3324,17776,-51,-3,-13,244,238,226,234,181,20304,relaxed
-1932,3452,17876,-55,5,-6,244,238,226,234,181,20463,relaxed
-1804,3452,17928,-49,-13,-19,244,238,226,234,181,20618,relaxed
-1764,3408,17760,-53,15,-26,244,238,226,234,181,20463,relaxed
-1800,3220,17904,-56,-6,-17,244,238,225,234,181,20367,relaxed
-2096,3496,17760,-61,4,-35,244,238,226,234,181,20191,relaxed
-2036,3100,17748,-44,15,16,244,238,226,234,181,19922,relaxed
-2068,3400,17900,-69,7,1,244,238,226,234,181,20294,relaxed
-2248,3292,17840,-20,-13,4,244,238,226,234,181,19978,relaxed
-2012,3524,17712,-36,-256,-2,244,238,226,234,181,20053,relaxed
-2068,3440,17504,-19,-10,-27,244,238,226,234,181,19943,relaxed
-2148,3488,17828,-45,-23,-7,244,238,226,234,181,20216,relaxed
-2252,3444,17808,-66,0,-38,244,238,226,234,181,20019,relaxed
-2048,3196,17768,-36,10,-3,244,238,226,234,181,20010,relaxed
-2200,3536,17864,-45,14,-35,244,238,226,234,181,20257,relaxed
-2056,3232,17804,-40,-5,11,244,238,226,234,181,20069,relaxed
-2112,3436,17644,-52,-3,-14,244,238,226,234,181,20022,relaxed
-2284,3484,17788,-71,5,-31,244,238,226,234,181,20014,relaxed
-2292,3824,17904,-53,-5,-25,244,238,226,234,181,20476,relaxed
-2296,3532,17796,-57,3,-31,244,238,226,234,181,20070,relaxed
-2092,3276,17872,-46,11,-16,244,238,226,234,181,20128,relaxed
-2400,3412,17760,-50,46,-29,244,238,226,234,181,19862,relaxed
-2456,3352,17596,-42,1,-14,244,238,226,234,181,19560,relaxed
-2520,3360,17876,-44,0,-12,244,238,226,234,181,19783,relaxed
-2100,3356,17912,-83,-91,-11,244,238,226,234,181,20106,relaxed
-1436,3212,17900,-46,-23,-13,244,238,226,234,181,20717,relaxed
-1592,3168,17960,-44,7,-256,244,238,226,234,181,20366,relaxed
-1496,3104,17948,-38,-14,4,244,238,226,234,181,20631,relaxed
-1564,3236,17984,-51,16,-17,244,238,226,234,181,20727,relaxed
-1628,3232,17800,-53,-11,-27,244,238,226,234,181,20436,relaxed
-1748,3120,17836,-51,-19,-8,244,238,225,234,181,20252,relaxed
-1528,3144,17784,-53,18,-23,244,238,226,234,181,20465,relaxed
-1540,3572,17804,-46,-8,-20,244,238,226,234,181,20885,relaxed
-1488,3228,17780,-47,10,-22,244,238,225,234,181,20583,relaxed
-1368,3348,17908,-57,5,-17,244,238,226,234,181,20942,relaxed
-1420,3204,17988,-59,-8,-18,244,238,226,234,181,20810,relaxed
-1508,3124,17960,-39,7,5,244,238,226,234,181,20672,relaxed
-1608,3108,18040,-47,2,-12,244,238,226,234,181,20606,relaxed
-1572,3232,17848,-50,24,2,244,238,226,234,181,20607,relaxed
-1484,3304,17800,-53,-2,-29,244,238,226,234,181,20659,relaxed
-1704,3088,17744,-54,-256,-9,244,238,225,234,181,19931,relaxed
-1384,3196,17504,-49,5,-22,244,238,226,234,181,20373,relaxed
-1484,3216,18040,-59,-2,-15,244,238,225,234,181,20818,relaxed
-1392,3296,17920,-53,1,-11,244,238,225,234,181,20883,relaxed
-1344,3204,17792,-48,7,-19,244,238,226,234,181,20715,relaxed
-1376,3032,17888,-46,-8,-14,244,238,226,234,181,20599,relaxed
-1396,3308,17832,-53,19,-26,244,238,226,234,181,20807,relaxed
-1056,3188,17788,-61,-25,-19,244,238,226,234,181,20938,relaxed
-1372,3088,17832,-40,-5,-9,244,238,226,234,181,20617,relaxed
-1524,3204,18104,-47,-3,-16,244,238,226,234,181,20841,relaxed
-1384,2820,17776,-53,-9,-15,244,238,226,234,181,20258,relaxed
-1376,3268,17880,-42,4,0,244,238,226,234,181,20857,relaxed
-1304,3364,18092,-58,-4,-34,244,238,226,234,181,21179,relaxed
-1480,3168,17960,-49,-4,-13,244,238,226,234,181,20705,relaxed
-1452,3108,17864,-64,-14,-27,244,238,226,234,181,20538,relaxed
-1432,3084,17728,-44,3,-15,244,238,226,234,181,20447,relaxed
-1196,2996,17836,-36,26,-10,244,238,226,234,181,20739,relaxed
-1552,3092,17752,-36,-12,-1,244,238,226,234,181,20366,relaxed
-1400,3032,18028,-47,13,-19,244,238,226,234,181,20730,relaxed
-1436,3204,17664,-58,-7,-20,244,238,226,234,181,20470,relaxed
-1744,3132,17976,-47,5,-13,244,238,226,234,181,20432,relaxed
-1500,3124,17880,-46,1,-7,244,238,226,234,181,20575,relaxed
-1500,3016,17984,-46,4,-19,244,238,226,234,181,20562,relaxed
-1444,2924,18160,-40,8,-3,244,238,226,234,181,20728,relaxed
-1408,3252,17888,-56,-1,-26,244,238,226,234,181,20772,relaxed
-1424,2992,18392,-48,17,-24,244,238,226,234,181,21028,relaxed
-1476,3144,17980,-48,2,-14,244,238,226,234,181,20711,relaxed
-1424,3016,17932,-65,-4,-26,244,238,226,234,181,20552,relaxed
-1312,3192,17912,-59,12,-16,244,238,226,234,181,20852,relaxed
-1416,2984,17704,-48,-4,-9,244,238,226,234,181,20334,relaxed
-1236,3024,18004,-39,7,-13,244,238,226,234,181,20870,relaxed
-1368,3112,18052,-51,9,-24,244,238,226,234,181,20853,relaxed
-1420,2992,18156,-54,-8,-26,244,238,226,234,181,20763,relaxed
-1472,3052,17800,-44,-3,-15,244,238,225,234,181,20440,relaxed
-1440,3064,17900,-48,16,-11,244,238,226,234,181,20604,relaxed
-1452,3116,18176,-41,-2,-3,244,238,226,234,181,20917,relaxed
-1296,3040,18032,-54,16,-12,244,238,226,234,181,20849,relaxed
-1456,2908,17956,-57,13,-1,244,238,226,234,181,20486,relaxed
-1444,3180,18036,-58,31,-24,244,238,226,234,181,20844,relaxed
-1476,2744,17996,-45,-2,2,244,238,226,234,181,20342,relaxed
-1472,2864,17968,-55,-12,-8,244,238,226,234,181,20408,relaxed
-1480,3008,17864,-64,5,-18,244,238,226,234,181,20438,relaxed
-1468,3180,18068,-52,-2,-17,244,238,226,234,181,20832,relaxed
-1584,3208,18160,-51,14,-21,244,238,226,234,181,20849,relaxed
-1504,3060,17756,-60,25,-10,244,238,226,234,181,20390,relaxed
-1700,3104,17956,-45,12,15,244,238,226,234,181,20465,relaxed
